Year,Which of the following languages or technologies have you used significantly in the past year?
2013,"C#, SQL, XAML, XML"
2013,"C, Java, JavaScript, jQuery, Node.js, PHP, Python, Ruby, SQL, R"
2013,"C, Java, JavaScript, Python, OCaml"
2013,"Java, JavaScript, jQuery, Objective-C"
2013,"C++, Objective-C"
2013,"C, C++, Java, lisp"
2013,"C#, Java, JavaScript, jQuery, Node.js, Ruby"
2013,"Java, JavaScript, jQuery"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"C, Java, JavaScript, jQuery, JQuery, PHP, Python, SQL"
2013,"Java, JavaScript, jQuery, Node.js, PHP, SQL"
2013,"C, C++, C#, JavaScript, jQuery, PHP, SQL"
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,"Objective-C, Python"
2013,"Java, JavaScript, PHP, Python, SQL"
2013,Objective-C
2013,"C, C++, JavaScript, jQuery, CUDA, Mathematica, Matlab"
2013,
2013,"C, C++, C#, Java, jQuery, JQuery, PHP, SQL"
2013,"Java, JavaScript, PHP, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL, VB6"
2013,"C, C++, Java, Python"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,
2013,"C#, JavaScript, JQuery, SQL"
2013,"C, C++, Objective-C"
2013,
2013,"Java, SQL"
2013,"Java, JavaScript, jQuery, JQuery, Clojure"
2013,"C#, Java, JavaScript, jQuery, PHP, Python, SQL, lua"
2013,
2013,Java
2013,"C++, C#, Java, JavaScript, jQuery, JQuery, SQL, VBA;VB.NET"
2013,"C, Java, Ruby, SQL"
2013,"C#, SQL, VB"
2013,"C#, JavaScript, jQuery"
2013,"Java, SQL, Semantic web"
2013,"C, C++, C#, Java, JavaScript, Python"
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,SQL
2013,"C#, Java, JavaScript, jQuery, JQuery, SQL"
2013,"C#, JavaScript"
2013,"Java, Python"
2013,"JavaScript, jQuery, JQuery, Node.js, PHP, SQL, mongodb, nginx"
2013,"C, C++, Java, JavaScript, jQuery, PHP, Python"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,"C, C++, SQL, R"
2013,
2013,"C#, JavaScript, jQuery, Python"
2013,"C, JavaScript, jQuery, JQuery, PHP, Python, SQL"
2013,
2013,"JavaScript, PHP, Erlang"
2013,"C#, JavaScript, JQuery, SQL"
2013,"JavaScript, jQuery, PHP, Ruby, Scala / Typesafe Stack"
2013,C++
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, C#, Java, JavaScript, jQuery, SQL"
2013,"C#, SQL"
2013,"Java, JavaScript, jQuery, PHP, Python, SQL"
2013,"Java, JavaScript, jQuery, JQuery, Node.js, PHP, Python, SQL"
2013,"Java, Python, shell script"
2013,"Java, JavaScript, Ruby, RoR"
2013,"C#, jQuery, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Python, R"
2013,"C#, JavaScript, jQuery"
2013,"JavaScript, jQuery, Ruby, SQL"
2013,"C++, Java, PHP, Python, SQL"
2013,
2013,"JavaScript, jQuery, JQuery, PHP, SQL, XML, JSON"
2013,"C#, JavaScript, jQuery, JQuery, Ruby, SQL"
2013,
2013,"C, C++, Java, jQuery, JQuery, Python, Ruby, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, JQuery, SQL, Perl"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, Python, Ruby"
2013,"Java, Android"
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,
2013,"C#, PHP, SQL, Delphi"
2013,"jQuery, R, perl"
2013,"C#, JavaScript, jQuery, Node.js, SQL"
2013,
2013,
2013,"JavaScript, jQuery, JQuery, PHP, SQL"
2013,"C++, C#"
2013,"C++, Objective-C, PHP"
2013,"Java, Python, SQL"
2013,"SQL, MATLAB"
2013,"JavaScript, VBScript, XML, XSLT"
2013,Objective-C
2013,"Java, JavaScript, jQuery, JQuery"
2013,"Java, SQL"
2013,"jQuery, PHP, SQL"
2013,
2013,"C++, C#, Java, VBA"
2013,"C#, SQL, WPF"
2013,"C, C++, PHP, Ruby, SQL"
2013,"C#, Java, JavaScript"
2013,"JavaScript, jQuery, JQuery, PHP, SQL"
2013,C++
2013,"C++, Java, JavaScript, jQuery"
2013,"Objective-C, Python"
2013,"C#, Objective-C, Python, SQL, PHP"
2013,"jQuery, SQL, Dojo"
2013,JavaScript
2013,"JavaScript, jQuery, JQuery, PHP"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"Java, JavaScript, jQuery"
2013,"PHP, SQL, R, VBA"
2013,"Java, JavaScript, jQuery, SQL, HTML, CSS"
2013,"C, C#, Java, Delphi"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, JQuery, Python, SQL"
2013,"Java, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"Python, SQL"
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,"Java, JavaScript, jQuery, PHP, Ruby"
2013,"C#, SQL"
2013,C#
2013,"C#, SQL"
2013,"C#, JavaScript, jQuery, Node.js"
2013,"C, C++, Python"
2013,"C#, JavaScript, PHP, SQL"
2013,"C, JavaScript, jQuery, JQuery, PHP, Python, SQL"
2013,"Java, JavaScript, jQuery, JQuery, Node.js, PHP, SQL"
2013,"JavaScript, jQuery, JQuery, Node.js, Ruby, Coffeescript, haml (if that counts)"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, C#, JavaScript, jQuery, JQuery, Objective-C, PHP, SQL"
2013,"C, Java, JavaScript, jQuery, PHP, SQL"
2013,"C#, jQuery, SQL, C# Razor / MVC"
2013,"C++, C#"
2013,"JavaScript, JQuery, Python, SQL"
2013,"C, Python, Haskell"
2013,"C#, JavaScript, jQuery, JQuery, PHP, SQL"
2013,"C++, Java, Python, ECMAScript"
2013,"C#, JavaScript"
2013,
2013,"C#, SQL"
2013,"C++, JavaScript, jQuery, PHP, SQL, Perl"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,"JavaScript, jQuery, Python"
2013,
2013,"C++, JavaScript, jQuery, Node.js, PHP, SQL"
2013,"C++, JavaScript, JQuery"
2013,"C#, SQL"
2013,
2013,
2013,C++
2013,"JavaScript, jQuery, JQuery, PHP, SQL"
2013,"C++, C#, Java"
2013,"Java, JavaScript, jQuery"
2013,"JavaScript, jQuery, JQuery, Python, SQL"
2013,C#
2013,
2013,
2013,"Java, Python"
2013,"C++, Java, JavaScript, JQuery, SQL, Scala"
2013,
2013,
2013,
2013,"Java, JavaScript, jQuery, JQuery"
2013,"C++, Python, Ruby, Lisp"
2013,"C#, JavaScript, jQuery, SQL"
2013,"jQuery, PHP"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, C#, Java, JavaScript, Objective-C, PHP, SQL"
2013,"C#, SQL"
2013,"C++, JavaScript, Node.js, Objective-C"
2013,Java
2013,"Objective-C, PHP, SQL"
2013,"C++, C#, JavaScript"
2013,"C#, jQuery, SQL"
2013,"Java, PHP, Python, SQL"
2013,
2013,
2013,
2013,"C#, JavaScript, PHP, SQL"
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,"C++, Java, Node.js, Objective-C, PHP, SQL"
2013,
2013,"C#, JavaScript, jQuery, Python, scala"
2013,"C, C++, Java"
2013,"C, C++, JavaScript, Objective-C, SQL"
2013,
2013,"Java, JavaScript, SQL"
2013,
2013,
2013,"Java, jQuery, JQuery, Scala"
2013,"C, C++, JavaScript, jQuery, Python"
2013,"JavaScript, jQuery, PHP"
2013,
2013,"C++, C#"
2013,"Java, JavaScript, jQuery, Node.js, PHP, SQL"
2013,
2013,"C, C++, Java, Python, Shell scripting (bash, zsh)"
2013,"C#, Java, SQL"
2013,"C, Java, Python"
2013,"C, C#, Python"
2013,"C, C++, C#, bash scripts"
2013,"Java, JavaScript, SQL"
2013,"JavaScript, jQuery, JQuery, PHP"
2013,"C#, Objective-C"
2013,
2013,"C, JavaScript, jQuery, PHP, SQL"
2013,
2013,"Java, Objective-C, Python"
2013,
2013,C#
2013,"Java, JavaScript, jQuery, JQuery, SQL"
2013,"C, C#, Java, Python"
2013,"JavaScript, PHP, Postscript, XML"
2013,"C#, SQL"
2013,"C#, JavaScript, SQL"
2013,"Java, jQuery, SQL"
2013,"C#, Java, Python, SQL"
2013,"JavaScript, jQuery, PHP, Python, SQL, Ladder"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"C++, Java"
2013,"Java, PHP, SQL"
2013,"C, C++, C#, Java, JavaScript, jQuery, JQuery, Node.js, Objective-C, PHP, Python, Ruby, SQL, regergerg"
2013,
2013,
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,"JavaScript, jQuery, HTML"
2013,"C#, Java, SQL"
2013,"Java, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, Python, SQL"
2013,"JavaScript, jQuery, JQuery, PHP, SQL"
2013,
2013,"JavaScript, PHP, SQL"
2013,C#
2013,"Java, JavaScript"
2013,"C#, JavaScript, jQuery, JQuery, PHP, Ruby, SQL"
2013,"Java, SQL"
2013,"PHP, SQL"
2013,"JavaScript, PHP, SQL"
2013,
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,"Java, Objective-C"
2013,"C, C++, C#, JavaScript, jQuery, SQL"
2013,"C#, jQuery, JQuery"
2013,"JavaScript, jQuery, PHP, Python"
2013,
2013,"JavaScript, jQuery, Ruby"
2013,"PHP, Python, Filemaker"
2013,"C#, Java, jQuery, Objective-C, PHP, Python"
2013,
2013,
2013,Java
2013,Java
2013,Basic
2013,
2013,"Java, Python, Matlab, Haskell"
2013,"C#, Java, JavaScript, jQuery, JQuery, Ruby, MongoDB"
2013,"C++, JavaScript, Python, Lua"
2013,"C#, Java, Objective-C"
2013,
2013,"C++, C#, JavaScript, jQuery, Python, SQL, Coffeescript"
2013,
2013,Java
2013,"C++, Java, Python"
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,"C#, JavaScript, jQuery, JQuery, SQL, Action Script"
2013,"Java, Objective-C"
2013,"C#, JavaScript, jQuery, JQuery, PHP, SQL"
2013,
2013,"Java, JavaScript, jQuery, JQuery, Node.js, Ruby, SQL"
2013,"Java, JavaScript, jQuery, Python"
2013,"C++, JavaScript, jQuery, PHP, Python, SQL"
2013,"Java, JavaScript, jQuery, JQuery, Python, Brightscript, HTML5, CSS3"
2013,"jQuery, JQuery, Ruby, SQL, Jquery ;p (you have j and Jquery listed)"
2013,"C++, C#, Java"
2013,"C++, C#"
2013,C#
2013,"C#, JavaScript, jQuery, Node.js, SQL"
2013,"C++, Java, JavaScript, jQuery, JQuery, Objective-C, PHP, SQL"
2013,Objective-C
2013,"C, C++, JavaScript, jQuery, Node.js, PHP, SQL"
2013,"JavaScript, jQuery, SQL, VB.NET"
2013,
2013,C
2013,"JavaScript, jQuery, PHP"
2013,"jQuery, JQuery"
2013,"C#, Java, JavaScript, jQuery, JQuery, SQL"
2013,"C#, JavaScript, jQuery, PHP, Ruby, SQL"
2013,"JavaScript, jQuery, Python, Ruby, SQL"
2013,"Java, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery"
2013,"CSS, if that is a language or technology."
2013,
2013,"Java, JavaScript, Node.js"
2013,
2013,"Python, R"
2013,"C#, Silverlight"
2013,"C, C++, Java, Ruby, Fortran"
2013,"Java, JavaScript, Node.js, Objective-C"
2013,
2013,"Java, JavaScript, jQuery, JQuery, PHP, Python"
2013,SQL
2013,
2013,"JavaScript, jQuery, Node.js, PHP, SQL"
2013,"Java, JavaScript, jQuery"
2013,
2013,"C++, C#, Java, JavaScript, jQuery, PHP, Python, SQL, Labview"
2013,"JavaScript, Node.js, PHP, SQL, VBA"
2013,"jQuery, PHP, SQL, VB.Net"
2013,"JavaScript, Objective-C, Sencha Touch 2"
2013,
2013,
2013,
2013,"C++, Java, Python"
2013,"JQuery, PHP, SQL"
2013,
2013,
2013,"C, Perl, PostgreSQL"
2013,
2013,"C#, JavaScript, jQuery, JQuery, SQL, VB.NET, VBA"
2013,"JavaScript, jQuery, JQuery, Node.js, PHP, SQL"
2013,"C, JavaScript, jQuery, JQuery, Objective-C, Ruby, SQL"
2013,"Java, SQL, xml stack: xslt, xquery, bpel, soap..."
2013,"Java, JavaScript, Python"
2013,"C#, jQuery, PHP"
2013,"C#, JavaScript, jQuery, Node.js, SQL"
2013,
2013,"Java, JavaScript, Objective-C, PHP, SQL"
2013,"C, C#, Java, Objective-C, SQL, XML"
2013,"C, C++, C#, JavaScript, perl"
2013,"C#, JavaScript, jQuery, JQuery"
2013,"C, C++, Python, Lua"
2013,
2013,"C, C++, Objective-C"
2013,"C, C++, Java, JavaScript, jQuery, Python"
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,
2013,"JavaScript, jQuery, PHP"
2013,"C++, JavaScript, jQuery, Python"
2013,"C, C++, Java, Objective-C, Python"
2013,"C#, Java, SQL"
2013,Java
2013,"Java, JavaScript"
2013,"PHP, Python, SQL"
2013,"Java, SQL"
2013,"C#, SQL, Silverlight"
2013,"Java, JavaScript, JQuery, PHP"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, JQuery, Objective-C, SQL"
2013,"Java, JavaScript, jQuery, JQuery, SQL"
2013,"Java, jQuery, Objective-C, PHP, SQL"
2013,"C, Java, PHP, Python"
2013,"C++, C#, Java, JavaScript, jQuery, Objective-C, SQL"
2013,"jQuery, Python"
2013,
2013,"C++, C#, Java, JavaScript, Objective-C, PHP, SQL"
2013,"C++, C#, JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, SQL, Perl"
2013,
2013,"C++, C#, SQL"
2013,
2013,"C, C++, Java, PHP, Python, SQL"
2013,
2013,"C++, JavaScript, Objective-C, SQL"
2013,"C#, JavaScript, jQuery, JQuery, SQL, MVC"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, PHP"
2013,"C, C++, C#, Java, JavaScript, Python, SQL"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, JQuery, PHP, SQL"
2013,"C, C++, Python"
2013,"C++, Java, Python"
2013,"C++, C#, JavaScript, jQuery, JQuery, Node.js, Objective-C, PHP, SQL"
2013,
2013,
2013,
2013,
2013,"C#, Java, JavaScript, SQL"
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,
2013,"C, C++, Java, JavaScript, Node.js, Python"
2013,"C++, JavaScript, jQuery, JQuery, Python, Ruby, Haskell, Lisp"
2013,
2013,
2013,"JavaScript, jQuery, HTML, CSS"
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,"C#, Ruby, SQL"
2013,
2013,"C, C++, C#, JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,"JavaScript, Objective-C, PHP, Python, SQL"
2013,"C, JavaScript"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C, C++, Java, Objective-C"
2013,
2013,"C#, Python"
2013,"C++, C#, Python, SQL"
2013,"C#, JavaScript, jQuery"
2013,"JavaScript, jQuery, JQuery, PHP, SQL"
2013,
2013,"Java, JavaScript, jQuery, Ruby, SQL"
2013,"C#, SQL"
2013,
2013,"C#, Objective-C"
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,"JavaScript, jQuery"
2013,"C, C++"
2013,"C#, JavaScript"
2013,
2013,
2013,"JavaScript, jQuery, JQuery, PHP"
2013,"C#, JavaScript, jQuery, JQuery, Telerik"
2013,"C, C++, bash"
2013,"C, Java, bash, golang"
2013,Objective-C
2013,"JavaScript, jQuery, JQuery, PHP, Python"
2013,Java
2013,"C#, JavaScript, jQuery"
2013,
2013,"C++, Python"
2013,"C#, SQL"
2013,"C#, Java, PHP, Python, SQL, VB.NET, Bash, GIT, SVN"
2013,
2013,"C, Java, jQuery, Objective-C, PHP, SQL"
2013,"C#, JavaScript, jQuery, Node.js, SQL"
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,"C, C++, Java, jQuery, PHP, Python, SQL, Assembler"
2013,"C, C++, C#, Java, Objective-C"
2013,
2013,"C#, Objective-C, ActionScript"
2013,"C#, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,Java
2013,"C#, JavaScript, jQuery"
2013,"C#, SQL"
2013,"Java, SQL"
2013,"C++, LabVIEW"
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,"C, C++, JavaScript"
2013,"C++, C#, Java, JavaScript, Objective-C, SQL"
2013,"C, C++, Python"
2013,"C#, SQL"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL, Knockout"
2013,"Java, jQuery, JQuery, Spring"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,
2013,"C, C#, JavaScript, jQuery, Python"
2013,"C++, Python, SQL"
2013,"JavaScript, jQuery, Objective-C, PHP"
2013,"C, Python, ADA"
2013,"C, C++, C#, Java, JavaScript, PHP"
2013,"Java, JavaScript, jQuery, Objective-C, PHP"
2013,Java
2013,"C#, SQL"
2013,"C, Java"
2013,
2013,"C++, C#, jQuery, PHP"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"C, C++, Java, SQL"
2013,"C, Python, SQL"
2013,"C++, JavaScript, PHP, SQL"
2013,Java
2013,"Java, Python"
2013,"C#, JavaScript, jQuery, SQL"
2013,Java
2013,"Java, Python"
2013,"C, Python"
2013,Objective-C
2013,"C#, jQuery, SQL"
2013,
2013,"Python, Perl, shell script"
2013,"SQL, VB.NET"
2013,C#
2013,
2013,
2013,"Java, JavaScript, jQuery, Node.js, PHP, SQL"
2013,
2013,"C, C++, Ruby, SQL, APL, Pascal, ABAP"
2013,"JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"Java, JavaScript, JQuery, Python"
2013,"C#, Java, jQuery, PHP"
2013,"C, C++, C#, Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,"C, JavaScript, PHP, SQL, HTML, CSS"
2013,"Java, JavaScript, Python, Ruby"
2013,Python
2013,"C, C++, JavaScript, jQuery, PHP, SQL"
2013,"C#, PHP, SQL, VBA"
2013,
2013,Python
2013,"C, Python"
2013,"Java, SQL"
2013,"C, Python, shell, awk, lisp, elisp, smalltalk"
2013,"JavaScript, SQL, Perl"
2013,"Java, JavaScript, SQL"
2013,"C, C++, C#"
2013,"Java, Objective-C, SQL"
2013,"C, C++, Java, JavaScript"
2013,"C#, JavaScript, jQuery"
2013,"C#, JavaScript, jQuery, SQL"
2013,JavaScript
2013,"Java, Scala"
2013,"C#, Java, JavaScript, jQuery"
2013,"JavaScript, jQuery"
2013,"C, JavaScript, jQuery, Node.js, Python, Ruby"
2013,"Java, JavaScript, jQuery"
2013,"Java, JavaScript, jQuery, Node.js, SQL"
2013,
2013,"JavaScript, jQuery, JQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP, Python"
2013,"jQuery, PHP, SQL, Windev"
2013,
2013,"C, F#"
2013,"C, C++, C#, Java, JavaScript, SQL, Android"
2013,"C++, Java, SQL"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, C#, jQuery, SQL"
2013,"Java, JavaScript, jQuery, JQuery, Node.js, Python, Ruby, SQL"
2013,
2013,"Java, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,C#
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, SQL, JavaScript, ExtJS"
2013,"C, C++, Java, JavaScript, jQuery, Python"
2013,
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"C++, JavaScript, jQuery, Python"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"Java, JavaScript, PHP, Python, Ruby, SQL"
2013,"SQL, PL/SQL"
2013,C#
2013,"JavaScript, jQuery, JQuery, Objective-C, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, Objective-C"
2013,
2013,"C#, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, Java, SQL, ActionScript"
2013,"C#, Java, SQL"
2013,"C++, JavaScript, jQuery, JQuery, Node.js, Python"
2013,"C, C++, R"
2013,"C, C++, C#, JavaScript, JQuery"
2013,"JavaScript, JQuery, PHP"
2013,"Java, Ruby"
2013,
2013,"Java, SQL"
2013,"C, Lua, Haskell"
2013,C#
2013,"C#, Java, JavaScript, jQuery, Python"
2013,C#
2013,"C, Java, JavaScript, jQuery, JQuery"
2013,"C#, JavaScript, jQuery"
2013,"Java, Python"
2013,
2013,"Java, Python, SQL, Groovy,Bash"
2013,"Java, Python"
2013,"C++, Python, Bash/sh"
2013,"C#, Java, JavaScript, jQuery, Python, SQL"
2013,"C, C++, JavaScript, Objective-C"
2013,"C, C++, C#, Java, JavaScript, jQuery, JQuery, Node.js, PHP, SQL"
2013,
2013,"JavaScript, jQuery, JQuery, PHP, Python, SQL, Mongodb,Redis"
2013,"C, C++, Java, SQL"
2013,"C, C++, C#, Java, Objective-C, PHP"
2013,C
2013,"C#, SQL"
2013,"C, C++, Java, JavaScript, jQuery, JQuery, Node.js, PHP, Ruby, SQL"
2013,"jQuery, JQuery"
2013,"Java, Objective-C"
2013,"C#, PHP, SQL"
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,
2013,"Java, JavaScript, jQuery, JQuery, PHP, SQL"
2013,"Java, jQuery, JQuery, PHP, Python"
2013,"C#, SQL, Gupta Team Developer"
2013,"Java, JavaScript, Ruby, SQL"
2013,"Java, JavaScript, jQuery, SQL"
2013,"C++, Java, JavaScript, jQuery, Objective-C, Go"
2013,SQL
2013,"C#, JavaScript, jQuery, JQuery, SQL, asp.net, silverlight"
2013,"C++, C#, Java, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,C#
2013,"Java, GWT"
2013,"C, C++, Python"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C#, Java, JavaScript, jQuery"
2013,"C#, Java, JavaScript, jQuery, Node.js, Objective-C, SQL"
2013,"C#, JavaScript, jQuery, JQuery, PHP, SQL, Delphi"
2013,"Java, JavaScript, jQuery, JQuery, PHP, SQL"
2013,Objective-C
2013,"Java, JavaScript, jQuery, Objective-C, PHP"
2013,"C#, JavaScript, jQuery, PHP, SQL, Perl"
2013,"JavaScript, Objective-C, PHP, SQL"
2013,Erlang
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,"JavaScript, jQuery, JQuery, PHP, SQL"
2013,
2013,"Java, JavaScript"
2013,
2013,"C, C++, JavaScript, jQuery, Python, SQL"
2013,"C, Java, JavaScript, jQuery, JQuery, Objective-C"
2013,"C, C++, Java, PHP, Android, Windows Phone 7"
2013,"C#, Java"
2013,
2013,"C++, C#, JQuery, Node.js, Objective-C, Python, Ruby, SQL, Rails"
2013,
2013,"C++, C#, JavaScript, Python, Ruby"
2013,"C++, Java, Haskell, Go, Lisp"
2013,"C#, Java, SQL"
2013,"C, Objective-C"
2013,"Python, R"
2013,"C, Objective-C, Ruby, SQL"
2013,"Java, SQL"
2013,"C#, Java, SPARQL"
2013,"C, C++, Java, SQL, Perl"
2013,"Java, JavaScript"
2013,"C, C++, C#, Node.js"
2013,"C, C++, C#, Java, JavaScript, Python"
2013,"Java, JavaScript, jQuery, JQuery"
2013,
2013,"C, Java, jQuery, Ruby, SQL"
2013,
2013,Objective-C
2013,
2013,"C, C#, JavaScript, jQuery, PHP, SQL, vb.net"
2013,Objective-C
2013,"C, C++, C#, Java"
2013,"C, Java, SQL"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"Java, JavaScript, PHP, SQL"
2013,"C++, Python"
2013,"JavaScript, JQuery, Node.js, Python, Ruby, SQL"
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,
2013,"PHP, Python, SQL"
2013,
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,
2013,"SQL, vb.net"
2013,"C, C++, Java, Python, SQL"
2013,"C, C++, JavaScript, jQuery, Python, Ruby, SQL"
2013,"Java, JavaScript, jQuery, JQuery, Objective-C, PHP, Python, Ruby, SQL, Haskell, Clojure"
2013,"Java, JavaScript, PHP, SQL"
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,"C, C++, Java"
2013,"C, C++, Objective-C"
2013,"C, C++, Java, SQL"
2013,"C#, JavaScript, JQuery, Python, SQL"
2013,"C, C++, JavaScript, Python, Perl, AngularJS"
2013,"C, JavaScript, jQuery, PHP, Python, SQL"
2013,"C++, C#, JavaScript, jQuery"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, Python"
2013,"C, PHP"
2013,"Java, JavaScript"
2013,"PHP, SQL"
2013,"C, C++, C#, Java, JavaScript, jQuery, Node.js, PHP, Python, Ruby, SQL"
2013,"Ruby, SQL"
2013,
2013,"C#, JavaScript, jQuery, JQuery"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, JavaScript, Python, Ruby"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,
2013,jQuery
2013,"jQuery, JQuery, PHP, SQL"
2013,Python
2013,
2013,Java
2013,
2013,
2013,"C++, C#"
2013,Python
2013,"JavaScript, jQuery, Node.js, PHP, Python"
2013,"JavaScript, jQuery, JQuery, Ruby, SQL"
2013,"C#, Java, JavaScript, jQuery, JQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"JavaScript, Python"
2013,"C#, JavaScript, jQuery, JQuery, SQL"
2013,JavaScript
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, JQuery"
2013,"C#, SQL"
2013,"Java, JavaScript, jQuery, PHP, Meteor"
2013,"Java, JavaScript, PHP, Python, Ruby"
2013,"JavaScript, jQuery, PHP, Ruby"
2013,"C#, JavaScript, jQuery, JQuery, Node.js, SQL"
2013,"C, Lua"
2013,Fortran 90/95
2013,"C, C++, Java, JavaScript, Python, SQL, Scala"
2013,
2013,"C, C++, JavaScript, jQuery, JQuery, PHP, SQL, YII"
2013,Java
2013,Objective-C
2013,
2013,"JavaScript, jQuery, PHP, Python"
2013,
2013,Python
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,C++
2013,"C, JavaScript, jQuery, JQuery, PHP"
2013,"C#, JavaScript, Node.js"
2013,"C#, Java"
2013,"C#, Java, prolog"
2013,"C#, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, JQuery, PHP, SQL, Go"
2013,Java
2013,"C#, Objective-C, SQL, Matlab"
2013,C#
2013,"C, C++, C#, Java"
2013,"C++, SQL"
2013,"C, Java, Objective-C, SQL"
2013,"C, Python, Matlab"
2013,"Java, Objective-C, Ruby, SQL, Scala"
2013,"C#, JavaScript, jQuery"
2013,"C, C++, C#, JavaScript, Objective-C, PHP, SQL"
2013,"Java, JavaScript, jQuery, JQuery, PHP, Ruby, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, Python"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,
2013,"JavaScript, jQuery, PHP, Ruby, SQL, Cold Fusion"
2013,"JavaScript, jQuery, SQL"
2013,
2013,"C, Java, JavaScript, jQuery, Node.js, PHP"
2013,"Java, JavaScript, jQuery"
