Year,Which languages are you proficient in?,What Country or Region do you live in?,Which US State or Territory do you live in?,How old are you?,How many years of IT/Programming experience do you have?,How would you best describe the industry you work in?,Which best describes the size of your company?,Which of the following best describes your occupation?,How likely is it that a recommendation you make will be acted upon?,What is your involvement in purchasing? You can choose more than 1.,What types of purchases are you involved in?,"What is your budget for outside expenditures (hardware, software, consulting, etc) for 2011?",What type of project are you developing?,What operating system do you use the most?,Please rate your job/career satisfaction,"Including bonus, what is your annual compensation in USD?",Which technology products do you own? (You can choose more than one),"In the last 12 months, how much money have you spent on personal technology-related purchases? ",Which of our sites do you frequent most?
2011,"JavaScript, CSS, SQL, C#, vb.net",United Kingdom,,35-39,11,Software Products,Start Up (1-25),Server Programmer,I run this place,"Influencer, Recommender, Approver, Purchaser, Check Writer, I'm a Seller","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Consultants","$25,001 - $40,000",Enterprise,Windows 7,I enjoy going to work,"$40,000 - $60,000","iPhone, Kindle, HDTV, PS3, Xbox, Wii","$1,001-$2,000",Stack Overflow
2011,"JavaScript, CSS, SQL, C#, C",United States of America,Virginia,20-24,41310,Web Services,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender, Purchaser","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Other",Don't know,Web Platform,Windows 7,I enjoy going to work,,iPhone,"$501-$1,000",Stack Overflow
2011,"Java, JavaScript, CSS, PHP, SQL",United Kingdom,,20-24,41310,Web Services,Mid Sized (100-999),Web Application Developer,It's been known to happen,"Influencer, Recommender","Software, Consultants","$75,001 - $100,000",Web Platform,Linux,I enjoy going to work,"$20,000 - $40,000","Android, Other netbook, Xbox","$2,001-$3,000",Stack Overflow
2011,"Java, CSS, PHP, SQL, C#",United States of America,New York,30-34,11,Fice / Banking,"Fortune 1000 (1,000+)",Manager of Developers or Team Leader,It's been known to happen,"Influencer, Recommender","Software, Consultants",Don't know,Web Platform,Windows XP,It pays the bills,"$120,000 - $140,000","Blackberry, Kindle, Blu-Ray, HDTV, Other netbook, Wii","$1,001-$2,000",Stack Overflow
2011,"JavaScript, CSS, PHP, Ruby, SQL, C++, C, Perl",United States of America,Pennsylvania,25-29,41435,Consulting,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender, No Involvement","Software, Consultants",Don't know,Web Platform,Linux,It pays the bills,"$40,000 - $60,000","Android, Wii",$100-$250,Stack Overflow
2011,"Java, JavaScript, CSS, PHP, Python, SQL, C, Perl, Haskell",Other Europe,,20-24,41435,Web Services,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,Recommender,"Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops","<$10,000",Web Platform,Linux,I enjoy going to work,"<$20,000",Regular Mobile Phone,"$501-$1,000",Stack Overflow
2011,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C, Perl",United States of America,New York,30-34,41435,Web Services,"Fortune 1000 (1,000+)",Web Application Developer,It's been known to happen,No Involvement,,,Enterprise,Linux,I enjoy going to work,"$120,000 - $140,000","Android, Regular Mobile Phone, Kindle, HDTV",$251-$500,Stack Overflow
2011,"JavaScript, PHP, Python, SQL, C#",United Kingdom,,35-39,11,Web Services,"Fortune 1000 (1,000+)",Web Application Developer,It's been known to happen,Recommender,Software,Don't know,Web Platform,Windows Vista,I enjoy going to work,"$40,000 - $60,000","Regular Mobile Phone, Laptop PC, in-car sat-nav, camera, camcorder",$251-$500,Stack Overflow
2011,C++,United States of America,Missouri,25-29,41435,Other,"Fortune 1000 (1,000+)",Desktop Application Developer,It's been known to happen,No Involvement,,,Other,Linux,It pays the bills,"$60,000 - $80,000","Regular Mobile Phone, Wii","$501-$1,000",Stack Overflow
2011,"C#, C++, C",Netherlands,,40-50,11,Software Products,Start Up (1-25),Desktop Application Developer,I run this place,"Influencer, Recommender, Approver","Hardware, Software, User Equipment: Monitors, PCs, Laptops","$10,001 - $25,000",Other,Windows 7,I enjoy going to work,"$60,000 - $80,000",Android,"$501-$1,000",Stack Overflow
2011,"JavaScript, CSS, PHP, Python, SQL, Classic ASP",United Kingdom,,20-24,<2,Web Services,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,No Involvement,,,Web Platform,Windows 7,It pays the bills,"<$20,000",Regular Mobile Phone,"$1,001-$2,000",Stack Overflow
2011,"JavaScript, CSS, PHP, SQL, C#, C++, C, Perl",Canada,,25-29,41435,Healthcare,Mature Small Business (25-100),Desktop Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender","Software, User Equipment: Monitors, PCs, Laptops","$10,001 - $25,000",SaaS,Windows 7,I enjoy going to work,"$60,000 - $80,000","Blu-Ray, HDTV, PS3, Xbox, Other gaming system","$501-$1,000",Stack Overflow
2011,"Java, JavaScript, CSS, PHP, SQL, C#, C++, Perl",United States of America,North Carolina,20-24,41310,Web Services,Mid Sized (100-999),Web Application Developer,It's been known to happen,Recommender,Software,Don't know,Web Platform,Windows 7,I enjoy going to work,"$40,000 - $60,000","iPhone, Android, HDTV, iPad, Xbox, Wii, Other gaming system","$2,001-$3,000",Stack Overflow
2011,"JavaScript, CSS, Python, SQL, C#, C++, C, F#",Canada,,25-29,11,Software Products,Start Up (1-25),Desktop Application Developer,I run this place,"Recommender, Approver",Software,"$25,001 - $40,000",Enterprise,Windows 7,So happy it hurts,">$140,000","Android, AppleTV, PS3, Wii, Other gaming system, Son Reader, Samsung Galaxy Tablet",">$3,000",Stack Overflow
2011,"JavaScript, CSS, PHP, Python, SQL",United Kingdom,,25-29,41435,Software Products,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,Influencer,"Servers, Software, User Equipment: Monitors, PCs, Laptops, Consultants",Don't know,Enterprise,Linux,I enjoy going to work,"$60,000 - $80,000","iPhone, Blu-Ray, HDTV, Xbox",">$3,000",Stack Overflow
2011,"PHP, Python, SQL",Other Europe,,30-34,11,Web Services,Start Up (1-25),Web Application Developer,It's been known to happen,"Influencer, Recommender","Software, User Equipment: Monitors, PCs, Laptops",Don't know,Web Platform,Linux,I enjoy going to work,"$40,000 - $60,000",Android,"$1,001-$2,000",Stack Overflow
2011,"SQL, C#, Perl, vb",United Kingdom,,40-50,11,Other,"Fortune 1000 (1,000+)",Web Application Developer,Unless it's stoopid it gets done,Influencer,"Software, User Equipment: Monitors, PCs, Laptops",Don't know,Other,Windows 7,I'm not happy in my job,"$60,000 - $80,000","Other Smart Phone, HDTV, Xbox","$1,001-$2,000",Stack Overflow
2011,"Python, C++, Matlab",United Kingdom,,35-39,11,Education,"Fortune 1000 (1,000+)",Other,It's been known to happen,Influencer,"Software, User Equipment: Monitors, PCs, Laptops","<$10,000",Other,Linux,I enjoy going to work,"$40,000 - $60,000","Regular Mobile Phone, Other netbook",$251-$500,Other
2011,"Java, SQL, C, Perl, Objective-C",United Kingdom,,35-39,11,Software Products,Start Up (1-25),Other,I run this place,"Approver, Purchaser, Check Writer","Hardware, Software, User Equipment: Monitors, PCs, Laptops",Don't know,Mobile,Mac OS X,I enjoy going to work,,"iPhone, Blackberry, HDTV, iPad","$1,001-$2,000",Stack Overflow
2011,"SQL, C#",Other Europe,,25-29,41310,Fice / Banking,"Other (not working, consultant, etc.)",Other,It's been known to happen,Influencer,"Software, User Equipment: Monitors, PCs, Laptops",Don't know,Enterprise,Windows XP,I'm not happy in my job,"$20,000 - $40,000","Regular Mobile Phone, Other netbook",$251-$500,Stack Overflow
2011,"JavaScript, CSS, SQL, C#",Canada,,20-24,41310,Software Products,Start Up (1-25),Web Application Developer,It's been known to happen,Influencer,Software,Don't know,Web Platform,Windows 7,I enjoy going to work,"$40,000 - $60,000","iPhone, HDTV, Xbox, Wii","$1,001-$2,000",Stack Overflow
2011,"JavaScript, CSS, Ruby",France,,20-24,41310,Web Services,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,Influencer,"Software, User Equipment: Monitors, PCs, Laptops",Don't know,SaaS,Mac OS X,So happy it hurts,"$40,000 - $60,000",iPhone,"$1,001-$2,000",Stack Overflow
2011,"SQL, C#",Other Asia,,30-34,41435,Healthcare,Mid Sized (100-999),Desktop Application Developer,Not in a million years,No Involvement,,,Other,Mac OS X,FML,"$60,000 - $80,000","Android, Blackberry, Blu-Ray, HDTV, PS3, Other gaming system",">$3,000",Programmers Stack Exchange
2011,"SQL, C#, C++",Canada,,30-34,41435,Software Products,Mature Small Business (25-100),Server Programmer,Unless it's stoopid it gets done,Influencer,"User Equipment: Monitors, PCs, Laptops",Don't know,Enterprise,Windows 7,I enjoy going to work,"$60,000 - $80,000",Wii,"$2,001-$3,000",Stack Overflow
2011,"Java, JavaScript, CSS, PHP, Python, SQL",United States of America,New York,< 20,41310,Other,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Consultants, Other",Don't know,Web Platform,Mac OS X,So happy it hurts,"$20,000 - $40,000",iPhone,"$501-$1,000",Programmers Stack Exchange
2011,"Java, SQL, C#",Canada,,25-29,41435,Healthcare,Mature Small Business (25-100),Desktop Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender",Software,Don't know,Enterprise,Windows 7,I enjoy going to work,"$40,000 - $60,000","Regular Mobile Phone, Kindle, Blu-Ray, HDTV, Other netbook, PS3, Wii","$501-$1,000",Stack Overflow
2011,"SQL, C#, C++",United States of America,Pennsylvania,30-34,41435,Consulting,Mature Small Business (25-100),Desktop Application Developer,Once in a blue moon,"Influencer, Recommender, No Involvement",Software,"<$10,000",Enterprise,Windows XP,It pays the bills,"$80,000 - $100,000","Regular Mobile Phone, HDTV, Other netbook, PS3, Wii",$100-$250,Stack Overflow
2011,"Java, JavaScript, CSS, Python, C++, C",Other Europe,,25-29,11,Web Services,Start Up (1-25),Web Application Developer,It's been known to happen,"Purchaser, Check Writer",Software,Don't know,Web Platform,Mac OS X,I enjoy going to work,"<$20,000","Android, iPad",$251-$500,Stack Overflow
2011,"Java, SQL, C#",United Kingdom,,40-50,11,Fice / Banking,"Fortune 1000 (1,000+)",Manager of Developers or Team Leader,Unless it's stoopid it gets done,"Influencer, Recommender, Approver","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Consultants",">$150,000",Enterprise,Windows XP,So happy it hurts,">$140,000","iPhone, Kindle, Blu-Ray, HDTV, iPad, PS3, Xbox, Wii, Other gaming system","$2,001-$3,000",Stack Overflow
2011,"JavaScript, CSS, SQL, C#, C",United Kingdom,,25-29,41435,Fice / Banking,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Consultants",Don't know,Enterprise,Windows 7,It pays the bills,"$60,000 - $80,000","iPhone, Blu-Ray, HDTV, PS3","$501-$1,000",Stack Overflow
2011,"C#, C",United States of America,Florida,40-50,11,Web Services,Mature Small Business (25-100),Manager of Developers or Team Leader,Unless it's stoopid it gets done,Recommender,"User Equipment: Monitors, PCs, Laptops","$10,001 - $25,000",SaaS,Windows XP,,,,,
2011,"JavaScript, PHP, Python, ColdFusion",United States of America,North Carolina,30-34,11,Retail,Mid Sized (100-999),Web Application Developer,Not in a million years,No Involvement,,,Enterprise,Windows XP,I enjoy going to work,"$60,000 - $80,000","Android, Blackberry, Other netbook, Xbox, Wii, sony eReaders","$501-$1,000",Stack Overflow
2011,,United Kingdom,,20-24,41310,Education,Start Up (1-25),IT Staff / System Administrator,It's been known to happen,Recommender,"Hardware, Software, User Equipment: Monitors, PCs, Laptops","<$10,000",,,,,,,
2011,"JavaScript, CSS, PHP, SQL, C#",United States of America,Oregon,30-34,41435,Web Services,"Fortune 1000 (1,000+)",Web Application Developer,Once in a blue moon,No Involvement,,,Web Platform,Windows XP,I enjoy going to work,"$60,000 - $80,000","Blackberry, Other gaming system",$251-$500,Stack Overflow
2011,"CSS, SQL, C#, C++, C, PL/SQL",United States of America,Florida,30-34,11,Education,"Fortune 1000 (1,000+)",Database Administrator,Unless it's stoopid it gets done,"Influencer, Recommender","Servers, Software",">$150,000",Enterprise,Windows 7,So happy it hurts,"$20,000 - $40,000","Regular Mobile Phone, Blu-Ray, Other gaming system",$100-$250,Stack Overflow
2011,Java,United Kingdom,,35-39,11,Software Products,"Fortune 1000 (1,000+)",Desktop Application Developer,Once in a blue moon,No Involvement,,,Other,Windows Vista,FML,"$100,000 - $120,000","Android, Kindle, Blu-Ray, Other netbook, PS3","$2,001-$3,000",Stack Overflow
2011,"JavaScript, CSS, PHP, SQL",United States of America,Texas,30-34,41435,Web Services,Mature Small Business (25-100),IT Manager,It's been known to happen,"Influencer, Recommender, Purchaser","Hardware, Servers, Software","$25,001 - $40,000",SaaS,Linux,It pays the bills,"$40,000 - $60,000","iPhone, Android, Nook, HDTV, iPad, Other netbook, Xbox, Wii","$1,001-$2,000",Server Fault
2011,"JavaScript, Python, C#",United Kingdom,,20-24,41310,Software Products,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender","Hardware, Software, User Equipment: Monitors, PCs, Laptops",Don't know,Web Platform,Windows 7,So happy it hurts,"$40,000 - $60,000","Android, Blu-Ray, HDTV, Wii, Other gaming system, HTPC","$501-$1,000",Stack Overflow
2011,Delphi,United Kingdom,,40-50,11,Software Products,Start Up (1-25),Desktop Application Developer,I run this place,"Influencer, Recommender, Approver, Purchaser, Check Writer, I'm a Seller","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops","$25,001 - $40,000",Other,Windows 7,I enjoy going to work,"$80,000 - $100,000","iPhone, Kindle, Blu-Ray, HDTV, iPad, Wii","$501-$1,000",Stack Overflow
2011,"Java, JavaScript, CSS, SQL, C#",Other Europe,,25-29,41310,Consulting,Start Up (1-25),Embedded Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender",Software,Don't know,Other,Windows 7,I enjoy going to work,"$20,000 - $40,000","Android, Regular Mobile Phone",<$100,Stack Overflow
2011,"Java, JavaScript, CSS, Python, SQL, C#",United States of America,Missouri,20-24,41435,Other,"Fortune 1000 (1,000+)",Web Application Developer,It's been known to happen,No Involvement,,,Web Platform,Windows 7,I enjoy going to work,,"iPhone, HDTV, Wii",$100-$250,Stack Overflow
2011,"SQL, C#, C++",United Kingdom,,25-29,41310,Other,Mature Small Business (25-100),Desktop Application Developer,It's been known to happen,Recommender,Software,Don't know,Other,Windows 7,FML,"$40,000 - $60,000","iPhone, HDTV, iPad, Xbox, Wii",">$3,000",Stack Overflow
2011,"SQL, C#",United States of America,Kansas,25-29,41310,Consulting,"Fortune 1000 (1,000+)",Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender","Hardware, Software",Don't know,Web Platform,Windows Vista,It pays the bills,"$60,000 - $80,000","HDTV, Other netbook, Wii",$251-$500,Stack Overflow
2011,Python,Netherlands,,25-29,<2,Healthcare,Start Up (1-25),Other,I run this place,"Influencer, Recommender, Purchaser","Hardware, Software, User Equipment: Monitors, PCs, Laptops","<$10,000",Other,Windows 7,It pays the bills,"$20,000 - $40,000","Android, HDTV, iPad, PS3, Xbox","$501-$1,000",Super User
2011,,United States of America,New York,25-29,<2,Web Services,,,,,,,,,,,,,
2011,"Java, JavaScript, CSS, PHP, SQL",United States of America,California,< 20,41310,Web Services,Student,Web Application Developer,Unless it's stoopid it gets done,No Involvement,,,Other,Mac OS X,I enjoy going to work,Student / Unemployed,"iPhone, Kindle, iPad, Xbox","$1,001-$2,000",Meta Stack Overflow
2011,"SQL, C#, C++, C, J",Canada,,30-34,41435,Other,Mature Small Business (25-100),Desktop Application Developer,It's been known to happen,No Involvement,,,Enterprise,Windows Vista,FML,"$40,000 - $60,000","Wii, Other gaming system, MacBook","$1,001-$2,000",Stack Overflow
2011,"C++, C, MATLAB, IDL",United States of America,Ohio,30-34,11,Foundation / Non-Profit,"Other (not working, consultant, etc.)",Desktop Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender","Software, User Equipment: Monitors, PCs, Laptops",Don't know,Enterprise,Windows XP,I enjoy going to work,"$40,000 - $60,000","Android, HDTV, Other gaming system","$1,001-$2,000",Stack Overflow
2011,"JavaScript, CSS, PHP, HTML",South America,,20-24,<2,Advertising,"Other (not working, consultant, etc.)",Other,Once in a blue moon,No Involvement,,,Web Platform,Mac OS X,So happy it hurts,Student / Unemployed,,<$100,Stack Overflow
2011,,Middle East,,,,,,,,,,,,,,,,,
2011,,Other Europe,,,,,,,,,,,,,,,,,
2011,"JavaScript, CSS",United States of America,Virginia,30-34,11,Web Services,Start Up (1-25),Web Application Developer,It's been known to happen,Recommender,Software,"$25,001 - $40,000",Web Platform,Mac OS X,I enjoy going to work,"<$20,000","iPhone, HDTV, iPad, Xbox","$501-$1,000",Stack Overflow
2011,"JavaScript, CSS, SQL, C#",United States of America,Oregon,25-29,41435,Web Services,Mature Small Business (25-100),Web Application Developer,It's been known to happen,No Involvement,,,Web Platform,Windows XP,I enjoy going to work,"$40,000 - $60,000","Regular Mobile Phone, Blu-Ray, Other netbook, Xbox, Wii, Other gaming system","$1,001-$2,000",Stack Overflow
