Year,Which languages are you proficient in?
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,C#
2012,"CSS, SQL, C#"
2012,"JavaScript, CSS, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C#, C, HTML5"
2012,"Python, C++, C, Fortan"
2012,"Java, SQL"
2012,"Java, JavaScript, CSS, Ruby, SQL, C#"
2012,"Java, SQL, C#"
2012,"Java, JavaScript, SQL, C#"
2012,"Java, SQL, C"
2012,"Java, Python, C++, C, Scala"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#"
2012,"SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, Python, Objective-C, Ruby, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL, C#"
2012,"Java, JavaScript, C#"
2012,
2012,"Java, JavaScript, CSS, Ruby, SQL, C"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,
2012,"Python, C++, C, Perl"
2012,"Java, CSS, PHP, C"
2012,"JavaScript, Python, C#, C++, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C, Perl"
2012,
2012,"Java, Python, Ruby, SQL, C, Perl, Scala"
2012,"JavaScript, C++, C, HTML5, Rebol"
2012,"Java, JavaScript, CSS, SQL"
2012,"Java, Ruby, C#"
2012,"Java, JavaScript, PHP, Python, SQL, C#, C++, C"
2012,"Java, CSS, C#"
2012,"JavaScript, SQL, Perl"
2012,"PHP, C++, C, English, Greek"
2012,"CSS, SQL, C#"
2012,"Objective-C, C"
2012,"Java, JavaScript, CSS, SQL, C#, C, Perl"
2012,
2012,"Java, SQL"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, PHP, SQL, C#, C++, C"
2012,"Java, PHP, Python, HTML5"
2012,"Java, JavaScript, Python, Ruby, SQL, C#"
2012,
2012,"Java, JavaScript, CSS, Ruby, SQL, HTML5"
2012,"PHP, C++, C"
2012,C
2012,"SQL, C++, C, Perl, Lua, shell, PL/SQL, etc."
2012,"JavaScript, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, Python, C++, HTML5"
2012,"Python, Ruby, C"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, C#, C++, Perl, smalltalk"
2012,"C#, C"
2012,
2012,
2012,"JavaScript, CSS, PHP, Ruby, SQL, C, Perl, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, Ruby, SQL, C, HTML5"
2012,
2012,"Java, JavaScript, CSS, PHP, HTML5, ActionScript / Flash"
2012,"Java, JavaScript, CSS, PHP, SQL, Perl, HTML5"
2012,"JavaScript, CSS, C#, C++, C, Apex (force.com)"
2012,"Java, JavaScript, CSS, HTML5, Groovy"
2012,"JavaScript, CSS, Python, HTML5"
2012,"JavaScript, CSS, PHP, C#, Perl"
2012,"JavaScript, CSS, PHP, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, C++, C"
2012,"CSS, SQL, ColdFusion"
2012,
2012,"Java, Python, C#, C"
2012,C#
2012,"CSS, HTML5, Coldfusion, Flex, Actionscript 3"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"Java, JavaScript, CSS, Objective-C, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, CSS, PHP, Objective-C, SQL, C#, HTML5, ABAP"
2012,"Java, C++, C"
2012,C#
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, HTML5, Shell"
2012,"Java, C#, C++, C"
2012,"JavaScript, CSS, Python, C#, HTML5"
2012,"Java, Python, Objective-C"
2012,"Python, C"
2012,"Java, JavaScript, CSS, C++, C"
2012,"PHP, SQL"
2012,"Java, JavaScript, CSS, SQL, C#, C++, HTML5"
2012,C#
2012,"Java, SQL, C#, Visual Basic"
2012,"Java, C++, C, erlang"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, PHP, C++"
2012,Objective-C
2012,"JavaScript, Python, C, HTML5"
2012,no
2012,"JavaScript, CSS, PHP, SQL, C#, C++, HTML5"
2012,"Java, SQL, C#, VB.NET"
2012,"Java, JavaScript, CSS, Ruby, SQL, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"SQL, C#"
2012,"Python, C"
2012,"Java, Objective-C, Ruby, Clojure"
2012,"Java, Python, C#, C++, C"
2012,"JavaScript, CSS, PHP, Python, HTML5"
2012,"Java, PHP, Python, SQL, C#, C++, C, Perl"
2012,"Java, JavaScript, CSS, SQL, groovy"
2012,"Java, Python, Objective-C, C++, C, Perl"
2012,"Python, C++, C, SML, Fortran"
2012,"Java, CSS, PHP, Objective-C, C, HTML5"
2012,"Java, CSS, SQL, C#"
2012,"CSS, SQL, C#, HTML5"
2012,"SQL, C#"
2012,"JavaScript, CSS, SQL, C#"
2012,
2012,"PHP, Python"
2012,"Ruby, C++, C"
2012,"C++, C, Perl, various shells, R"
2012,"SQL, C#"
2012,"Java, C#"
2012,"Java, C#, F#"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C, Perl, HTML5"
2012,"JavaScript, CSS, PHP, Python, Objective-C, SQL, C#, C++, Perl"
2012,
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,
2012,Java
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, Python, C++, HTML5"
2012,"JavaScript, CSS, PHP, Python, SQL, C++, C"
2012,"PHP, Python, SQL, C, FORTRAN II"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,
2012,"JavaScript, CSS, Python, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C++, C, Scala, Haskell"
2012,"Java, C++, C"
2012,"Java, PHP, Python, Objective-C, SQL, C++, C, Go"
2012,"Java, Objective-C, Ruby, SQL, C"
2012,"Java, JavaScript, PHP, SQL, C#, C++, C"
2012,"Python, C#, C++"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Python, HTML5, Fortran"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5, VB.net"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, C#, C++, Perl, HTML5"
2012,"Java, PHP, C#, C++"
2012,"Java, CSS, Ruby"
2012,"Java, C++"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,
2012,"CSS, Perl"
2012,"Python, Objective-C"
2012,"JavaScript, CSS, SQL, Perl"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, HTML5"
2012,"Java, JavaScript, CSS, Python, HTML5, TeX"
2012,"Java, CSS, C#, C"
2012,"Java, JavaScript, CSS, SQL, C#, C++, HTML5"
2012,"Java, JavaScript, CSS, PHP, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, SQL, lisp"
2012,
2012,"C#, C++"
2012,"C#, vb.net"
2012,"JavaScript, CSS, SQL, C#, C++, HTML5"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, SQL, C#, C"
2012,"Java, JavaScript, CSS, Python, Objective-C, SQL, C#, C++, C, Perl, HTML5"
2012,"PHP, SQL"
2012,"SQL, C#, C"
2012,
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, C#"
2012,
2012,"Perl, VHDL, Verilog"
2012,"Java, SQL"
2012,"Java, JavaScript, CSS, PHP, SQL, Perl, HTML5, Groovy"
2012,"JavaScript, CSS, C, HTML5"
2012,"JavaScript, CSS, SQL, HTML5, eDeveloper/uniPaaS"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C#, HTML5"
2012,"Java, SQL, C#"
2012,"Java, JavaScript, CSS, Python, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,
2012,"SQL, C#"
2012,"JavaScript, CSS, PHP, SQL, Perl, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"SQL, C#, HTML5"
2012,"SQL, C#, C++, Flex"
2012,"Java, JavaScript, CSS, Python, SQL, C#"
2012,"Java, PHP, SQL, C#, Delphi"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,C#
2012,"Java, Ruby, C#, C++, C, Perl"
2012,
2012,"C#, C++, C"
2012,"CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, Ruby, SQL, C#, C++, C, HTML5"
2012,"JavaScript, SQL, C#, HTML5"
2012,
2012,"Java, JavaScript, PHP"
2012,"Java, Python, Objective-C, SQL, C#, C++, C, common lisp"
2012,Objective-C
2012,"JavaScript, Python, SQL, C#, HTML5"
2012,"CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, Ruby, SQL, C++, C, HTML5, Assembler (x86 16/32bit, m68k, z80, et.c.), Haskell, Ada, Erlang, LISP, Self, CoffeScript, Ragel, And more.."
2012,"Python, SQL, C#, C++, C"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5, PowerShell"
2012,"Python, C"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, HTML5"
2012,"Python, Objective-C, SQL, C++"
2012,"JavaScript, Ruby"
2012,"Java, C"
2012,C
2012,"Java, Python, C#, C"
2012,"JavaScript, CSS, PHP, Python, SQL, C#"
2012,"JavaScript, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, Ruby, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C, Several others"
2012,"Java, SQL"
2012,"Java, JavaScript, SQL, C#, Delphi"
2012,"JavaScript, CSS, SQL, C#, HTML5, VB.Net"
2012,"Java, JavaScript, C++, C"
2012,"C++, C"
2012,"Java, CSS, PHP, Python, Ruby, SQL, C++, C, HTML5"
2012,"Java, SQL, Scala"
2012,
2012,"Java, JavaScript, CSS, SQL"
2012,"JavaScript, CSS, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, Ruby, SQL"
2012,"SQL, C#"
2012,"Java, CSS, Python, Objective-C, Ruby, C"
2012,"Java, JavaScript, CSS, Python, SQL, C++, C"
2012,
2012,"Java, JavaScript, Python, Objective-C, C#, HTML5"
2012,"SQL, C#"
2012,"Java, PHP, Perl"
2012,"JavaScript, CSS, SQL, C#, F#"
2012,Python
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP, SQL"
2012,"Java, SQL, C#, C++"
2012,"JavaScript, CSS, Python, C#, HTML5"
2012,"CSS, SQL"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,
2012,"Java, JavaScript, CSS, SQL, C, Perl"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Python, C++, C"
2012,"Java, C++, C, Delphi"
2012,"CSS, PHP, Python, C"
2012,"Java, JavaScript, CSS, PHP, SQL, C#"
2012,"Java, JavaScript, CSS, Python, SQL, C#"
2012,"Java, JavaScript, CSS, Ruby, SQL, Perl, Scala"
2012,"Java, C#, C++, MATLAB"
2012,"CSS, SQL, Delphi"
2012,"Java, CSS, C"
2012,"Java, Python, C++"
2012,"Java, JavaScript, CSS, SQL"
2012,"Java, CSS, PHP, SQL, C, HTML5"
2012,
2012,"CSS, Python, Ruby, C++, C, HTML5"
2012,
2012,"Java, JavaScript, CSS, SQL, C++, C"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, Python, C++, C, HTML5, Haskell"
2012,PHP
2012,"Java, C++, C, MATLAB/Octave"
2012,"JavaScript, C++, C, R"
2012,"Python, C#, C++, Labview, MATLAB"
2012,"Java, JavaScript, CSS, C#, C, HTML5"
2012,"Java, JavaScript, Objective-C, SQL, C#, C++"
2012,"Ruby, C#, C++, C"
2012,"PHP, Python, C++, C, MATLAB"
2012,"C, Perl"
2012,
2012,"JavaScript, CSS, C#"
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, C#, C, Perl, HTML5"
2012,"SQL, C#"
2012,"JavaScript, SQL, C#, C++"
2012,"JavaScript, CSS, PHP, SQL, HTML5, ColdFusion"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, PHP, SQL, C#, C++"
2012,"JavaScript, CSS, PHP, Objective-C, C#, C++, C, HTML5"
2012,"Java, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, JavaScript, C#, HTML5"
2012,C#
2012,"Python, C"
2012,"Java, JavaScript, PHP, Python, SQL"
2012,"Java, JavaScript, SQL, C#"
2012,"Java, JavaScript, CSS, SQL"
2012,
2012,"Python, C++, C"
2012,"Java, JavaScript, CSS, Python, Objective-C, C++, C, HTML5, J, Haskell, Lisp"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5, VB .Net"
2012,"SQL, C#"
2012,"JavaScript, CSS, PHP, SQL, C#, C++, C, HTML5, Batch, VBA, VB.NET"
2012,"Java, JavaScript, CSS, SQL, C#, Perl, HTML5"
2012,"JavaScript, Ruby, C#, HTML5, F#, Haskell, Delphi, Clojure"
2012,"Java, JavaScript, CSS, Python, SQL, C++, C, HTML5"
2012,"JavaScript, Ruby, C#"
2012,"SQL, C#"
2012,"JavaScript, CSS, C#, VB.NET"
2012,"JavaScript, SQL, C#, C, HTML5"
2012,"C#, VB.NET"
2012,"CSS, PHP, HTML5"
2012,"PHP, Python, SQL, C++, C, Perl"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, Perl, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C++"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"Java, SQL, C#, C++"
2012,
2012,"JavaScript, PHP, Python, Ruby, SQL, C++, ActionScript"
2012,"SQL, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"SQL, C#, C++"
2012,Python
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, C++, HTML5, qml, actionscript"
2012,"SQL, C#"
2012,"SQL, C#, Delphi"
2012,C#
2012,"JavaScript, CSS, PHP, C, HTML5"
2012,"Java, JavaScript, CSS"
2012,"Python, C#"
2012,"JavaScript, CSS, PHP, C#, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,
2012,"Java, SQL"
2012,"JavaScript, CSS, C#, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL, C++"
2012,"SQL, C#"
2012,"Java, JavaScript, SQL"
2012,"Java, C#, Prolog"
2012,Perl
2012,C#
2012,"SQL, C#"
2012,"JavaScript, SQL, HTML5, ColdFusion"
2012,"Java, JavaScript"
2012,"Objective-C, C++, C"
2012,"JavaScript, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C++, C, HTML5"
2012,Delphi
2012,"JavaScript, CSS, SQL, HTML5"
2012,Java
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, HTML5"
2012,"Java, Ruby, SQL, HTML5"
2012,"JavaScript, CSS, C#, HTML5"
2012,Java
2012,"SQL, C#, C++, C"
2012,"SQL, C#"
2012,"Java, PHP, Python, SQL"
2012,"Python, C++, C"
2012,"JavaScript, SQL, C#, C++, C"
2012,"PHP, C#, HTML5"
2012,"Java, JavaScript, C++, HTML5"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, Ruby, SQL, HTML5"
2012,C#
2012,"Java, JavaScript, CSS, Python, Ruby, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"CSS, C#, HTML5"
2012,"PHP, Python, SQL, C, Perl, IBM z/Assembler"
2012,"Java, PHP, LaTeX"
2012,"JavaScript, CSS, Python, SQL, C#, HTML5"
2012,"Java, Python"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,Delphi
2012,"JavaScript, CSS, SQL, C#, C, HTML5"
2012,"SQL, C#"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"JavaScript, CSS, SQL, C#, C++, C, HTML5"
2012,"JavaScript, CSS, Python, SQL, C#, C, HTML5"
2012,"JavaScript, PHP, Python, SQL, C"
2012,"C#, VB.NET"
2012,"C#, viva los monos"
2012,"CSS, PHP, Python, C++, C"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, C#, HTML5"
2012,"SQL, C#"
2012,
2012,"JavaScript, CSS, PHP, HTML5"
2012,Java
2012,"Java, JavaScript, CSS, Python, SQL, C#, C++, C"
2012,"JavaScript, SQL, C#"
2012,"CSS, PHP, Python, Objective-C, Ruby, SQL, C#, C++, C, Perl, HTML5"
2012,"Java, C#, C++"
2012,"Java, JavaScript, Python, C#, C++, VB.Net, Scheme/Racket, Prolog"
2012,"Java, Python, Ruby, SQL, C++, C, Haskell"
2012,"JavaScript, SQL, C#"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, SQL, C#, C++, C"
2012,"Java, Python, C#, C"
2012,"JavaScript, C#, HTML5"
2012,"Ruby, SQL, C, Delphi, Prolog"
2012,Java
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"JavaScript, C#"
2012,Mathematica
2012,"CSS, PHP, C++"
2012,"Java, JavaScript, CSS, PHP, SQL, Delphi"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"CSS, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, VB, FileMaker"
2012,"Java, JavaScript, Python, C++, C"
2012,"Java, Objective-C, SQL, C++"
2012,"C#, VB, smalltalk"
2012,"Java, Python, C#, C, XML"
2012,"SQL, C++, C, Cobol"
2012,"JavaScript, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"SQL, C#"
2012,"Ruby, ActionScript"
2012,"Java, C, as3"
2012,"Python, C, Perl"
2012,"JavaScript, CSS, C#"
2012,"Java, Python, SQL"
2012,"Java, JavaScript, CSS, PHP, SQL, Perl, HTML5"
2012,
2012,C#
2012,"JavaScript, Ruby"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"SQL, Perl, puppet"
2012,Java
2012,"JavaScript, PHP, C"
2012,"Java, Python, Objective-C, C++, C"
2012,"Java, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, SQL, Perl, HTML5, Node.JS"
2012,
2012,"Java, SQL, C++, C"
2012,"Java, JavaScript"
2012,"C++, Haskell"
2012,"Python, C++, C"
2012,"Java, CSS, PHP, C#, C++, C"
2012,
2012,"Python, R, Fortran"
2012,"JavaScript, CSS, PHP"
2012,"JavaScript, CSS, PHP, SQL, C#, C++, vb"
2012,"Java, JavaScript, SQL, C++, C, Perl"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, SQL, HTML5, Coldfusion, Powerbuilder"
2012,"SQL, C#, C++, C, Perl"
2012,"SQL, C, Perl"
2012,"Java, JavaScript, Python, C++, C, Assembly"
2012,"Java, CSS, Python, SQL, C#, Perl"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"Java, JavaScript, CSS, Python, SQL, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, Perl, HTML5"
2012,"Java, JavaScript"
2012,Java
2012,"Java, C++, C, Haskell"
2012,"SQL, C#, HTML5"
2012,"JavaScript, PHP, SQL, C++, C, Perl, HTML5, shell"
2012,
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, C++"
2012,"SQL, C++, Delphi"
2012,"JavaScript, CSS, PHP, SQL, C, Perl"
2012,"Java, CSS, PHP, SQL, C#, C++, C, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, Objective-C, Ruby, SQL, C#, C++, C, HTML5, F#"
2012,"JavaScript, SQL, C#"
2012,"Java, PHP, Python, SQL, C++"
2012,"Java, Python, C++"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, Ruby, SQL, C#, C, Scheme"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Python, SQL, C, Matlab"
2012,
2012,
2012,"Java, JavaScript, CSS, Python, Objective-C, HTML5, CoffeeScript"
2012,"Java, JavaScript, CSS, C#, HTML5"
2012,"JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,"Java, C++, C"
2012,"Java, JavaScript, SQL, C#, C++, C, HTML5"
2012,"PHP, C#, C++"
2012,
2012,"CSS, PHP, Objective-C, SQL, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"Java, SQL, C#, C++"
2012,C#
2012,"Python, SQL, C++, C, HTML5"
2012,"Python, C++"
2012,"C#, C++"
2012,"Java, JavaScript, PHP, Python, C, OCaml"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, Ruby, SQL, C#, C++, C, HTML5"
2012,"CSS, PHP, HTML5"
2012,"Java, Python"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, SQL, C#, C++, C, HTML5"
2012,
2012,"CSS, Ruby, HTML5"
2012,"Java, JavaScript, CSS, Python, SQL, HTML5"
2012,Java
2012,"Java, JavaScript, CSS, Python, SQL, C#, HTML5, Haskell"
2012,"JavaScript, CSS, PHP, Ruby, SQL, C#, HTML5"
2012,"JavaScript, CSS, Python, Ruby, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL, HTML5, mysql"
2012,"JavaScript, C#, C++"
2012,"Python, C++, C"
2012,"C++, C, Perl, Pascal, MATLAB, assembler"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, ColdFusion"
2012,"SQL, C#"
2012,C#
2012,"Java, C#, C++"
2012,"CSS, PHP, C#"
2012,"C++, C, Tcl/Tk Elisp"
2012,"PHP, SQL, C#"
2012,"C#, Perl"
2012,"Java, JavaScript, PHP, Objective-C, C"
2012,"C++, C"
2012,"JavaScript, SQL, C#, C++, C"
2012,"SQL, HTML5, Visual Basic"
2012,"Objective-C, SQL, C#"
2012,"C#, C++"
2012,"JavaScript, SQL, C#, HTML5"
2012,
2012,"Java, JavaScript, CSS, Objective-C, Ruby, SQL, C#, HTML5"
2012,C#
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,C#
2012,"C#, C++"
2012,"Objective-C, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Python, C#, HTML5"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, C#, HTML5"
2012,"C, Object Pascal"
2012,"JavaScript, Python, SQL, C#, C++, C, Perl"
2012,"Java, CSS, PHP, SQL, C#, C++"
2012,"JavaScript, SQL, C#"
2012,"SQL, C#"
2012,"SQL, PL/SQL"
2012,
2012,"JavaScript, Python, C#, C"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Python, C#, C, Perl"
2012,"SQL, C#, WPF ASP.Net"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,
2012,
2012,"SQL, C#"
2012,"JavaScript, CSS, PHP, SQL"
2012,"JavaScript, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"CSS, SQL, C#"
2012,"Java, SQL, Visual Basic"
2012,"Objective-C, C#, C++"
2012,C#
2012,"Java, C++, C, Perl, Common Lisp"
2012,"Java, PHP, SQL, C#, C, Perl"
2012,"C, Perl, unix scripting"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"C++, C"
2012,"Java, JavaScript, CSS, Objective-C, SQL, C#, HTML5"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, SQL, C#, C++, HTML5"
2012,"JavaScript, Ruby, SQL, C#"
2012,"JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,"JavaScript, SQL, C#"
2012,"SQL, Delphi"
2012,SQL
2012,"JavaScript, CSS, PHP, SQL"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"SQL, C#, C++, Perl"
2012,"SQL, C#"
2012,
2012,"CSS, Python, Ruby, SQL, C++, HTML5"
2012,"CSS, PHP, HTML5, LabVIEW"
2012,"JavaScript, CSS, Ruby, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, Python, HTML5"
2012,"SQL, C#"
2012,Python
2012,"Java, JavaScript, CSS, PHP, SQL"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"Java, PHP, Python, SQL, C#, C++, C"
2012,"Java, Python, SQL, C++, C"
2012,"C#, C++"
2012,Objective-C
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, C++, C"
2012,"SQL, C#, C++"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C, Perl, HTML5"
2012,Python
2012,"JavaScript, CSS, Perl"
2012,None
2012,"Java, C"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, Ruby, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL"
2012,"Java, PHP, Python, C++, C"
2012,"JavaScript, CSS, SQL, Perl"
2012,"CSS, Objective-C, Ruby, C++, C, HTML5"
2012,"JavaScript, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"C#, C++, C"
2012,"Java, JavaScript, SQL, C#, C, PL/SQL"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, SQL, C, Mathematica"
2012,"Python, C++, C"
2012,Java
2012,Java
2012,"CSS, SQL, C#"
2012,"JavaScript, CSS, Ruby, SQL, C#, C++, C"
2012,
2012,"Java, JavaScript, CSS, SQL, C#, C, HTML5, Visual Basic .NET, Visual Basic"
2012,"Java, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, SQL, Haskell"
2012,"JavaScript, PHP, SQL, C++, C, Perl, HTML5"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, HTML5"
2012,"JavaScript, Python, SQL, C++, C, HTML5, asm 6502, asm x86, lisp, pascal"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, Python, Groovy"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C, HTML5"
2012,"SQL, C, Perl"
2012,"JavaScript, CSS, SQL"
2012,"Java, JavaScript, CSS, PHP, Groovy"
2012,"JavaScript, CSS, PHP, SQL, C#, Perl, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C++, C, Bash, Groovy"
2012,"Java, Python, SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, PHP, C++, HTML5"
