Year,Which of the following languages or technologies have you used significantly in the past year?
2014,"C++, JavaScript"
2014,"JavaScript, PHP, Ruby, SQL"
2014,"C, C++, C#, Java, JavaScript, PHP, Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript"
2014,"C#, JavaScript, PHP, Python, SQL"
2014,"Java, JavaScript"
2014,"JavaScript, Python, SQL"
2014,"C#, Java"
2014,"JavaScript, PHP"
2014,C#
2014,"Java, PHP"
2014,Python
2014,"C, C++, JavaScript, Ruby, SQL"
2014,"Java, JavaScript, PHP, SQL"
2014,"JavaScript, Ruby"
2014,"Java, ActionScript"
2014,"C++, Node.js, PHP"
2014,"C, C++, Java"
2014,"C#, JavaScript"
2014,"C, C++, Java, JavaScript, Node.js, Objective-C, PHP, Python, Ruby, SQL, HTML/CSS"
2014,"C#, JavaScript, Node.js, SQL"
2014,"C, C#, Java, JavaScript, Python"
2014,"C#, Python, SQL"
2014,"C#, JavaScript"
2014,"JavaScript, PHP, Python"
2014,"C#, JavaScript, SQL"
2014,"Node.js, Objective-C, PHP"
2014,"C#, SQL"
2014,"C, C++, Java, Python"
2014,"Java, JavaScript, PHP, Python, Ruby, SQL"
2014,Delphi
2014,"C#, JavaScript"
2014,"C++, Java, Python, SQL"
2014,"Java, JavaScript, Objective-C, PHP, SQL, jQuery"
2014,"C, C++, C#, JavaScript, Python, SQL"
2014,"C#, SQL"
2014,"Java, JavaScript, Node.js, Python, Ruby, SQL"
2014,"C++, C#, Java, JavaScript, Objective-C, PHP, Python, SQL"
2014,"C++, Java"
2014,"Java, JavaScript, Node.js, Python, Ruby, SQL"
2014,"JavaScript, Node.js, PHP, Ruby, SQL"
2014,"C++, JavaScript, Python"
2014,"JavaScript, PHP, SQL"
2014,Objective-C
2014,"C, C++, Java, JavaScript, Node.js, Objective-C"
2014,"Java, JavaScript, SQL"
2014,"JavaScript, SQL, ASP/VBScript"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, PHP"
2014,Python
2014,"C++, JavaScript, Python, basic .net"
2014,"Java, Python"
2014,"C, C++, Python, FORTRAN"
2014,"Java, JavaScript, SQL"
2014,COBOL
2014,"Java, JavaScript, Node.js, SQL"
2014,"C#, JavaScript, Node.js"
2014,"C#, Lisp"
2014,"C#, Java, JavaScript, Objective-C, Ruby"
2014,"Java, JavaScript"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, PHP, Python"
2014,C++
2014,"C, C++, Java, Objective-C"
2014,"C, C++, C#, SQL"
2014,"C++, C#"
2014,"Python, SQL"
2014,Java
2014,"Java, JavaScript, Ruby, SQL"
2014,"C#, SQL, VBA"
2014,"C#, SQL, powershell"
2014,"C++, C#"
2014,"C#, SQL"
2014,"Java, JavaScript, Python, SQL"
2014,"C, JavaScript, Objective-C"
2014,"C, C#, Java, JavaScript, PHP, Python, SQL"
2014,JavaScript
2014,"C#, SQL, Microsoft BizTalk"
2014,"Objective-C, Python, Ruby"
2014,"JavaScript, PHP, Python, SQL"
2014,"C++, Java, Python, Go"
2014,"Java, Python, lua"
2014,"C++, Python"
2014,"JavaScript, Node.js, Ruby, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript, Ruby, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C++, Java, PHP, Python, SQL"
2014,"JavaScript, PHP"
2014,SQL
2014,"C#, JavaScript"
2014,"C, C++, Python"
2014,"Java, Python, SQL, Mongo"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL, Groovy"
2014,"C#, Java"
2014,"C#, Java, JavaScript, Node.js, Python, SQL"
2014,"Python, matlab"
2014,"Java, JavaScript, PHP, Python"
2014,"Java, JavaScript, Processing"
2014,C++
2014,"C, Java, Objective-C, Python, Ur/Web"
2014,"C++, C#"
2014,"C, Perl, ARM"
2014,"JavaScript, PHP, SQL"
2014,"C++, C#, JavaScript, SQL, html, css3, jquery"
2014,"Java, JavaScript, PHP, Python, SQL"
2014,"C, C++, C#, Java, JavaScript, Objective-C, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C++, C#, Java, JavaScript, Python, SQL, Bash"
2014,"C, C++, C#, Node.js, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C, C++, Java, JavaScript, Python"
2014,"Java, JavaScript, PHP, SQL"
2014,"JavaScript, Ruby, SQL, Groovy"
2014,"C#, Java, JavaScript, PHP, Python, SQL"
2014,"Java, JavaScript, PHP, SQL"
2014,"SQL, Scala"
2014,"C, JavaScript, Python, SQL"
2014,"C, C#, Python, Assembly"
2014,"C++, C#, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C, Python, SAS"
2014,"JavaScript, Node.js, Python"
2014,"Java, JavaScript"
2014,"C#, JavaScript, Ruby, SQL"
2014,"C, C++, C#, JavaScript, Xslt"
2014,"C++, JavaScript, PHP, Python, Ruby"
2014,"C, C++, Java, Python, SQL"
2014,Objective-C
2014,"JavaScript, PHP, SQL"
2014,"Java, JavaScript, ACTIONSCRIPT"
2014,"C, C++"
2014,Java
2014,"JavaScript, Python, SQL"
2014,"C, C++, C#, Java, JavaScript, Node.js, Objective-C, PHP, Python, Ruby, SQL, Lua"
2014,"C, Java, JavaScript, Node.js, Python"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, Node.js, Objective-C, Ruby, SQL"
2014,"C#, JavaScript, SQL, ASP.NET"
2014,"C++, C#, Java, JavaScript, Node.js, Ruby"
2014,"C, assembly"
2014,"Java, Flex"
2014,PHP
2014,"C, C++, Java, Objective-C, PHP, Python"
2014,"Java, JavaScript, Objective-C"
2014,"JavaScript, Ruby, SQL"
2014,"C, C#, Java, JavaScript, Python, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"C#, SQL"
2014,"Java, JavaScript, PHP, Ruby, SQL"
2014,"Python, Perl, Haskell"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript"
2014,"Objective-C, SQL, Visual Basic"
2014,"C, JavaScript, Ruby"
2014,"C, C++, Python"
2014,C#
2014,"Java, JavaScript, Node.js, PHP, Ruby"
2014,"Java, JavaScript, Node.js, Python, SQL"
2014,"JavaScript, PASCAL = DELPHI"
2014,"JavaScript, PHP, Ruby, SQL"
2014,"Python, Ruby, SQL, TCL, Go"
2014,"C, Java, JavaScript, Objective-C"
2014,R
2014,"C#, Java, JavaScript"
2014,"C#, JavaScript, SQL"
2014,Python
2014,"C#, JavaScript, Python, Ruby, SQL"
2014,"C, Python, SQL, assembly"
2014,"C++, C#, Java, SQL"
2014,"JavaScript, PHP"
2014,Objective-C
2014,"C, Java, Objective-C, Ruby"
2014,"JavaScript, Ruby, SQL"
2014,"C++, Java"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Ruby, Scala"
2014,"PHP, Python"
2014,"C#, JavaScript, Node.js, Python, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"JavaScript, PHP"
2014,"C, Objective-C, PHP, Ruby"
2014,"JavaScript, Node.js"
2014,"Java, JavaScript, Objective-C"
2014,"Java, JavaScript, Perl"
2014,"C, C++, JavaScript, PHP, SQL"
2014,Python
2014,"C#, SQL"
2014,"Objective-C, PHP, SQL"
2014,"C, C++, C#"
2014,"Java, JavaScript, Python, SQL"
2014,JavaScript
2014,"Java, JavaScript, PHP"
2014,"C, C++, C#, SQL"
2014,"Java, JavaScript, Objective-C, PHP, Ruby, SQL"
2014,"Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, PHP, SQL"
2014,"Python, SQL"
2014,"Java, Python, Perl"
2014,C++
2014,"C#, JavaScript, PHP, SQL, AIR"
2014,"C#, SQL, VBA"
2014,"C#, Java, Objective-C, SQL"
2014,"C, Verilog, assembler"
2014,"JavaScript, Python, SQL"
2014,"Java, JavaScript, PHP, Python, SQL, eclipse,gwt, maven, hudson, xwiki, Typo3, Alfresco, Apache"
2014,PHP
2014,"JavaScript, Node.js, PHP, SQL"
2014,Go
2014,"C, C++, Python"
2014,C
2014,"C#, SQL"
2014,"JavaScript, SQL"
2014,"JavaScript, Node.js, PHP, Python, Go"
2014,"C#, JavaScript, SQL, NoSql"
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, C#"
2014,"JavaScript, Objective-C, PHP, SQL"
2014,"JavaScript, Python"
2014,Python
2014,"C#, Java, Objective-C"
2014,"C, Python"
2014,"C++, C#"
2014,"C#, JavaScript, SQL"
2014,Java
2014,"C++, Python"
2014,"Java, Objective-C, Python, SQL"
2014,"C#, Java, SQL"
2014,"Java, JavaScript, SQL, Ember"
2014,"JavaScript, PHP, SQL"
2014,"Java, JavaScript, PHP, Python, SQL, Haskell"
2014,"Java, JavaScript, ASP"
2014,"Java, SQL"
2014,"Java, JavaScript, Node.js, PHP, SQL"
2014,"JavaScript, PHP, Python, SQL"
2014,"C, C#, Java, JavaScript, Node.js, Objective-C, PHP, Ruby, SQL, Clojure"
2014,"Java, Ruby"
2014,"C, Delphi"
2014,"C++, JavaScript, PHP, SQL"
2014,"Python, R"
2014,"C, C++, Python"
2014,"C#, Java, JavaScript, SQL"
2014,"JavaScript, PHP, SQL"
2014,"Java, Python"
2014,"Java, JavaScript"
2014,"Java, JavaScript, SQL"
2014,"JavaScript, Objective-C, PHP, Python"
2014,"C, JavaScript, PHP, Python, Perl"
2014,Java
2014,"C, C++, C#"
2014,"Java, JavaScript, PHP, Python, SQL"
2014,"C#, Java"
2014,"C#, SQL, VBA, R"
2014,Ruby
2014,"C#, JavaScript, SQL, CSS"
2014,"C#, JavaScript, Ruby, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, Perl, Python, TCL"
2014,Objective-C
2014,"C#, SQL, vb.net"
2014,"C#, Python, SQL"
2014,"JavaScript, Python"
2014,"C, Python, SCPI"
2014,"C#, Java, JavaScript, Node.js, Ruby"
2014,"C, C++"
2014,"Ruby, SQL"
2014,"Java, JavaScript, NoSQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, PHP, Ruby, SQL"
2014,"C++, C#, SQL"
2014,"Python, SQL"
2014,"C#, SQL"
2014,"Java, JavaScript, Scala"
2014,"JavaScript, Ruby, SQL, Go"
2014,"C++, Java, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,prolog
2014,"C, Objective-C"
2014,"C#, F#"
2014,"Objective-C, Python, Ruby"
2014,"C, JavaScript, Node.js"
2014,"C++, C#"
2014,MATLAB
2014,"C, JavaScript, Objective-C, Ruby"
2014,"C#, Python, SQL, Perl"
2014,JavaScript
2014,"C#, Java"
2014,"C#, JavaScript, SQL"
2014,"PHP, Python, SQL, F#"
2014,"C#, PHP, Ruby, SQL"
2014,"C, C++, Java, Python"
2014,"C++, Python"
2014,"Java, JavaScript, PHP, SQL"
2014,"C++, C#, JavaScript"
2014,"Java, JavaScript, Node.js"
2014,"C#, JavaScript, SQL"
2014,"C, Java, Ruby, Common Lisp, Prolog, Scheme"
2014,"C#, JavaScript, SQL, VB.Net"
2014,JavaScript
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Ruby, SQL"
2014,"C++, C#, R"
2014,"JavaScript, PHP, Python"
2014,"JavaScript, PHP, haskell"
2014,"C, Perl, TCL/expect"
2014,"C#, SQL"
2014,"JavaScript, PHP"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, Node.js, PHP, Ruby, SQL"
2014,"JavaScript, Node.js, Python, Verilog"
2014,"C#, Java, JavaScript, Node.js, PHP, SQL, HTML/CSS"
2014,"C, C++, C#, JavaScript, Python, SQL"
2014,"C++, C#"
2014,"C, Java, JavaScript, Python"
2014,Java
2014,"C++, C#, Java, Python, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript"
2014,PHP
2014,"C++, D"
2014,"C#, Java, JavaScript, SQL"
2014,"JavaScript, Node.js, Python, SQL, Perl"
2014,C
2014,"C#, JavaScript, Node.js, PHP, SQL"
2014,"C#, JavaScript"
2014,"JavaScript, Python, SQL, Perl"
2014,C#
2014,"C, C++, JavaScript, Objective-C, PHP, SQL, Sparkling, my own script language :)"
2014,"C, C++, C#"
2014,"C, SQL, Delphi"
2014,"Java, NetLogo"
2014,"C#, SQL"
2014,"C++, C#, JavaScript, SQL"
2014,"C#, Ruby"
2014,"Java, JavaScript"
2014,"Java, JavaScript, PHP, LDAP"
2014,"C++, C#, JavaScript, Objective-C, Python"
2014,"Java, JavaScript, Python, Ruby, SQL, Perl"
2014,"JavaScript, Node.js, Python"
2014,"C++, C#, Java, JavaScript, Python"
2014,"C, C++, JavaScript, PHP, SQL, IDL (Interactive Data Language), bash"
2014,"C, JavaScript, Node.js, PHP, Python, SQL"
2014,"C++, C#"
2014,Python
2014,"C++, Java, JavaScript, Node.js, PHP, Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C, C++, Java"
2014,"Java, Python, Scala"
2014,"C, C++, C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL, PowerShell"
2014,C#
2014,"C#, JavaScript, SQL"
2014,"C, C++, Java, Python"
2014,"C++, matlab"
2014,"Java, Objective-C, PHP, Python"
2014,"C, C++, Java"
2014,"C#, JavaScript, SQL, ASP.Net"
2014,SQL
2014,"Java, TeX"
2014,"Java, JavaScript, SQL"
2014,"C, C++, Java, Python"
2014,"C++, C#"
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL, VB.NET"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, Python, Lua"
2014,"C, C++"
2014,"JavaScript, PHP, Ruby, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"JavaScript, Ruby"
2014,"C#, JavaScript, SQL"
2014,"C#, SQL"
2014,Objective-C
2014,Ruby
2014,"Java, JavaScript, SQL"
2014,"C++, C#, JavaScript, PHP, SQL"
2014,"C++, Python"
2014,"C, JavaScript, Python"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,Python
2014,"C#, Java, JavaScript, Node.js, ABAP"
2014,"C#, Java, JavaScript, Node.js, SQL"
2014,"Java, Python"
2014,"C, Java, JavaScript, Node.js, Python, SQL"
2014,"C, Fortran, Perl"
2014,"C#, Java, Python, SQL"
2014,"JavaScript, SQL, vbscript"
2014,"C#, JavaScript, SQL"
2014,"C++, C#, Python, SQL"
2014,"SQL, Haskell"
2014,"C#, JavaScript"
2014,"C, C#, Java, JavaScript, Node.js, Objective-C, PHP, SQL"
2014,"C, Python"
2014,"Java, JavaScript, SQL"
2014,"JavaScript, Node.js, PHP, Python, Go"
2014,"Java, scala"
2014,"Python, VBA"
2014,"C++, C#, Java, JavaScript, god help me, vbscript"
2014,"C#, JavaScript, Objective-C, Ruby, SQL"
2014,"C, C++, JavaScript, Python, awk,perl,bash"
2014,"JavaScript, PHP, SQL, D"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, SQL"
2014,"Java, JavaScript, SQL"
2014,"JavaScript, Python"
2014,"C#, SQL"
2014,"JavaScript, Node.js, PHP"
2014,"Java, JavaScript, Node.js"
2014,"C++, C#, JavaScript"
2014,"C, C++, Objective-C, Python"
2014,"C#, Java, JavaScript, SQL, Perl"
2014,"C#, JavaScript, SQL"
2014,C++
2014,"C, C++, Java"
2014,"JavaScript, PHP, SQL"
2014,"Node.js, Objective-C, PHP, SQL"
2014,"C#, JavaScript, Objective-C"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript"
2014,"C, C++, Java"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C#, JavaScript, SQL, F#, VB6, VB.NET"
2014,C++
2014,"C#, Java, SQL"
2014,"C++, Python"
2014,"JavaScript, PHP, SQL, Puppet, Vagrant"
2014,"Java, JavaScript"
2014,"JavaScript, PHP, SQL"
2014,"C++, Python"
2014,"C#, JavaScript, SQL"
2014,C
2014,"C#, Java, JavaScript, Objective-C, SQL"
2014,"C#, JavaScript, Node.js, SQL"
2014,"C#, JavaScript, Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, SQL"
2014,"Java, JavaScript, PHP, SQL"
2014,C++
2014,"C#, JavaScript, PHP, SQL"
2014,"C, C#, Java"
2014,"C, C++, Java, JavaScript, Objective-C, Python, SQL"
2014,"C++, Java, Objective-C, Python"
2014,"C#, JavaScript, SQL"
2014,VB.Net
2014,"JavaScript, Node.js, Python"
2014,"Java, Matlab"
2014,"C#, JavaScript, Objective-C, Python, Ruby, SQL"
2014,"C, C++, Java, Objective-C"
2014,"JavaScript, ColdFusion"
2014,"JavaScript, Python, SQL"
2014,"C#, JavaScript, Node.js, PHP, SQL, Perl"
2014,"Java, Python"
2014,"JavaScript, PHP"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript, Node.js, PHP, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"Java, JavaScript"
2014,"C#, JavaScript, Python, SQL"
2014,"Java, JavaScript"
2014,"C, C++, Java"
2014,"Java, Scala,Hive"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"C#, Java, JavaScript, PHP, Python"
2014,"C#, JavaScript, Ruby, SQL"
2014,"Java, JavaScript, SQL"
2014,"Java, JavaScript, Python"
2014,"JavaScript, Ruby, SQL"
2014,"Java, JavaScript, PHP, SQL"
2014,"C, C++, Java, Python"
2014,"JavaScript, Python, SQL"
2014,"JavaScript, Objective-C"
2014,"C, C++, C#, Java, Objective-C, Python, SQL"
2014,"C++, C#, JavaScript, SQL"
2014,"JavaScript, Python"
2014,"JavaScript, PHP, SQL, Scala"
2014,"C++, C#, JavaScript, SQL"
2014,"JavaScript, SQL, Groovy"
2014,"C++, C#"
2014,"C#, JavaScript, SQL, typescript"
2014,"JavaScript, Node.js, CoffeeScript"
2014,"C#, JavaScript, Python, SQL, haskell"
2014,"Java, SQL"
2014,"JavaScript, SQL, Perl"
2014,"C#, JavaScript, Python, SQL"
2014,"C++, Python"
2014,"C, JavaScript"
2014,"C++, Python"
2014,Java
2014,"Java, JavaScript, PHP, SQL"
2014,"JavaScript, Ruby"
2014,"JavaScript, Python, SQL"
2014,"C#, JavaScript, Ruby"
2014,"Java, JavaScript, PHP, SQL"
2014,"PHP, SQL"
2014,"C++, C#, Java, JavaScript, PHP, SQL"
2014,"Java, JavaScript"
2014,"Java, JavaScript, Python, Ruby, SQL"
2014,"C#, JavaScript, Python, SQL, Bash, Puppet"
2014,"C++, C#, JavaScript, Node.js"
2014,Python
2014,"Python, SQL"
2014,"Java, JavaScript, PHP, Ruby"
2014,"C#, JavaScript, Node.js, SQL"
2014,"JavaScript, Node.js, PHP"
2014,"Java, JavaScript"
2014,"C++, Tcl/Tk"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript, Ruby, SQL"
2014,"Java, JavaScript, SQL, Grails"
2014,C#
2014,"SQL, VB6, VBA, OBEL, DataBasic"
2014,"C#, Java, JavaScript, PHP, Python, Ruby, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, Java, JavaScript, PHP, Python, SQL"
2014,"Python, Matlab"
2014,"JavaScript, Node.js, PHP"
2014,"C, C++, Java, JavaScript, Node.js, Objective-C, Python"
2014,"C, Java, SQL, Perl"
2014,"C, C++, JavaScript"
2014,"C, Java, Objective-C"
2014,"C#, JavaScript, Python"
2014,"Python, Pascal"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, Node.js, SQL"
2014,"C, C++, Java, Perl"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, Scala"
2014,"Java, JavaScript, Ruby, SQL, Clojure, Perl"
2014,"C, JavaScript, Node.js, PHP, Python, SQL"
2014,"Java, JavaScript, Node.js"
2014,"C, C++, C#, JavaScript, Node.js, Objective-C, PHP, SQL"
2014,"Java, JavaScript, SQL"
2014,"C, C++, Java, Python, Haskell"
2014,"C++, C#, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C#, JavaScript, PHP, Python, SQL"
2014,"Java, JavaScript, xquery"
2014,"JavaScript, PHP, SQL"
2014,"Objective-C, Python"
2014,"Java, Node.js"
2014,"Java, JavaScript, Node.js, Python, Ruby"
2014,"C#, Python, VB, SciLab, R"
2014,"C#, SQL"
2014,"Java, JavaScript, Node.js, SQL, Pig"
2014,"Python, R"
2014,"JavaScript, PHP, SQL"
2014,"Python, VB6, VB.Net, VBA"
2014,"C#, R"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, SQL"
2014,"Java, Ruby"
2014,"C#, JavaScript, SQL"
2014,Python
2014,"JavaScript, Ruby"
2014,"Java, Node.js, SQL, Perl"
2014,"C, C++, C#, JavaScript, Objective-C, Python, SQL"
2014,"C, C++, Python, assembly"
2014,"C, C++, Java, Python, SQL"
2014,"Java, JavaScript, VBScript(doh)"
2014,"C#, JavaScript, SQL, Vb.net"
2014,"C#, JavaScript"
2014,"JavaScript, SQL, CFML"
2014,"C#, Java, JavaScript"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, PHP, Ruby"
2014,"Java, JavaScript, SQL"
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, PHP, Ruby, SQL"
2014,"C, PHP, SQL"
2014,"PHP, SQL, PL/SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, SQL"
2014,"C, C++, Java, JavaScript, matlab"
2014,Fortran
2014,Java
2014,"Python, html, css"
2014,"C#, Java, PHP, SQL"
2014,"C, C++, Java, JavaScript, PHP, Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C++, JavaScript, PHP, Python, SQL"
2014,"C++, Java, JavaScript"
2014,"C#, JavaScript"
2014,"C#, JavaScript, SQL"
2014,JavaScript
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, PHP"
2014,"C#, Java, SQL, Visual Basic"
2014,C#
2014,"C++, Python"
2014,"JavaScript, PHP"
2014,Objective-C
2014,"JavaScript, PHP, SQL"
2014,"Java, JavaScript, Node.js, Python, Ruby"
2014,"C#, Java, Objective-C, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Python, Ruby"
2014,"Java, JavaScript, Python"
2014,"Objective-C, Ruby"
2014,"C#, Ruby, SQL"
2014,SQL
2014,"Java, SQL, OpenEdge ABL"
2014,"JavaScript, PHP, Ruby, SQL"
2014,Python
2014,"C++, Python, Batch"
2014,"C++, C#, JavaScript, SQL, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, Python"
2014,"C, C++"
2014,"C#, JavaScript, SQL"
2014,scala
2014,"Java, SQL"
2014,"JavaScript, PHP, SQL"
2014,"Java, Delphi"
2014,"Java, JavaScript, SQL"
2014,"Java, JavaScript, SQL"
2014,"PHP, Ruby"
2014,C
2014,"C#, JavaScript, SQL"
2014,"JavaScript, SQL, Perl"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL, VB.NET"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, PHP, Python, SQL"
2014,"JavaScript, PHP"
2014,"JavaScript, PHP"
2014,SQL
2014,"SQL, VBA"
2014,"JavaScript, PHP, SQL, Coldfusion"
2014,"C#, Java, JavaScript, Python"
2014,PHP
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, PHP, Ruby, SQL, Scala"
2014,"Java, PHP, Python, SQL"
2014,"JavaScript, Ruby, SQL"
2014,JavaScript
2014,"Objective-C, Python"
2014,Python
2014,"Objective-C, Python"
2014,Java
2014,"JavaScript, PHP, Ruby, SQL"
2014,"Node.js, PHP, SQL, SAS"
2014,"C++, C#, SQL"
2014,"C#, JavaScript, Objective-C, Python, SQL"
2014,"C, C++, C#, Java, JavaScript, SQL"
2014,"Java, JavaScript, Python"
2014,"C, Java, JavaScript, PHP, SQL"
2014,"C#, PHP, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C#, SQL"
2014,"PHP, SQL"
2014,C++
2014,"C, JavaScript, Python"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, PHP, Python, SQL"
2014,"Java, JavaScript"
2014,"C++, C#, JavaScript"
2014,"JavaScript, PHP"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Ruby"
2014,"C#, JavaScript, SQL"
2014,"C++, C#"
2014,Perl
2014,"C, C++, Objective-C, Python"
2014,"Java, JavaScript"
2014,"C#, JavaScript, Node.js, SQL"
2014,"C#, JavaScript, Node.js, SQL"
2014,"JavaScript, PHP, Python, SQL, Delphi"
2014,"C#, JavaScript"
2014,Ruby
2014,"C++, C#, Java, SQL"
2014,"C#, JavaScript, PHP, SQL, F#,ASP.NET"
2014,"C#, JavaScript, SQL"
2014,"Java, SQL"
2014,"C++, JavaScript, Node.js"
2014,"C#, SQL"
2014,"C#, Java"
2014,JavaScript
2014,"C, C++, Java, JavaScript, Objective-C, PHP, SQL"
2014,"C++, Java, Go"
2014,"JavaScript, Node.js, PHP"
2014,"Java, Python, SQL"
2014,"C, C#, JavaScript, Objective-C, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C#, Java, JavaScript, Objective-C, Python, SQL"
2014,"C#, JavaScript"
2014,"C#, Java, JavaScript, PHP, Python, Ruby, SQL"
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, Node.js, PHP, Python"
2014,"Java, JavaScript"
2014,"JavaScript, PHP, SQL, PowerShell"
2014,"C#, Java"
2014,vb.net
2014,"JavaScript, Python"
2014,"Java, Python, SQL, Pl/SQL"
2014,"C#, Java, PHP, SQL"
2014,"C#, JavaScript, Node.js, SQL, VB.Net"
2014,"JavaScript, ColdFusion"
2014,"C#, SQL, Silverlight"
2014,"C#, Java, JavaScript, SQL"
2014,"Java, SQL"
2014,PHP
2014,"JavaScript, Objective-C, PHP, SQL"
2014,"C#, SQL"
2014,"C#, JavaScript, SQL"
2014,"Java, SQL"
2014,"C++, C#, Java, SQL, HTML5"
2014,"C#, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript"
2014,"C, C++, Java, Objective-C"
2014,C#
2014,"C, Java, Python, SQL"
2014,"Java, JavaScript, PHP"
2014,Java
2014,"JavaScript, Node.js, PHP, Ruby, SQL"
2014,"C, Java, JavaScript, Node.js, SQL"
2014,"C, C++, Python, Ruby"
2014,"C#, Java, JavaScript, SQL"
2014,"Java, JavaScript, SQL"
2014,"C, C++, Java, PHP, SQL, Android"
2014,JavaScript
2014,perl
2014,"Java, JavaScript, SQL"
2014,"C#, Java, Delphi"
2014,"C, C++, Objective-C"
2014,"C, Java, JavaScript, SQL"
2014,"Java, SQL"
2014,"C++, Java, Ruby"
2014,"C, Java, JavaScript, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"Java, android"
2014,"C#, Java, JavaScript"
2014,"C#, Java, SQL"
2014,Java
2014,"JavaScript, PHP"
2014,"C#, JavaScript, SQL"
2014,JavaScript
2014,"C#, JavaScript, PHP, Python"
2014,"C#, Java, Objective-C, SQL"
2014,"JavaScript, Objective-C, PHP, Python"
2014,"JavaScript, PHP, SQL"
2014,"C++, Java, JavaScript, SQL"
2014,"C, C#, Objective-C"
2014,"C++, C#, Java"
2014,"C, C++, C#"
2014,"PHP, Python, Ruby"
2014,"Java, JavaScript, PHP, SQL"
2014,"JavaScript, Python, SQL"
2014,"Java, JavaScript, SQL, Scala"
2014,"C#, JavaScript, SQL"
2014,Java
2014,"C#, JavaScript, PHP, SQL"
2014,"C, C++, Java"
2014,"C#, JavaScript, Objective-C"
2014,C#
